step,domain,sector,need,available,gap,satisfaction,priority,labor share,contribution time,stock or capacity,boundary penalty,truth error,democratic quality,activated flows
11,care,care reproduction,1701648173.614846,23231212710.56537,0.0,1.0,0.441663,0.053442,1730711540.13856,23231212710.56537,1.0,0.115052,0.637808,192
11,education,knowledge reproduction,1639104487.052231,18363317628.01489,0.0,1.0,0.403269,0.04853,1572123905.205779,18363317628.01489,1.0,0.115052,0.637808,192
11,mobility,logistics circulation,1717418244.144479,12214182151.716297,0.0,1.0,0.375501,0.044389,1438107378.872916,12214182151.716297,1.0,0.115052,0.637808,192
11,manufacturing,material transformation,738438875.95453,12239399610.212454,0.0,1.0,0.432439,0.051307,1662088498.340396,12239399610.212454,1.0,0.115052,0.637808,96
11,storage,resilience capacity,1168000490.338942,20330292507.420124,0.0,1.0,0.427089,0.049215,1594556577.067606,20330292507.420124,1.0,0.115052,0.637808,96
11,governance,institutional coordination,622362069.724397,17931390638.499146,0.0,1.0,0.443543,0.051373,1664755787.604089,17931390638.499146,1.0,0.115052,0.637808,192
11,knowledge,knowledge reproduction,597883563.694642,23822158196.545456,0.0,1.0,0.436133,0.050572,1639170637.252852,23822158196.545456,1.0,0.115052,0.637808,192
11,resilience,risk protection,1097378032.661682,17655253055.496056,0.0,1.0,0.444862,0.051897,1681340707.786693,17655253055.496056,1.0,0.115052,0.637808,192
11,repair,circular industry,0.0,3035808810.100841,0.0,1.0,0.41942,0.050656,1640492893.402601,3035808810.100841,1.0,0.115052,0.637808,96
11,ecology,planetary regeneration,2472870210.367887,5957093503.608332,0.0,1.0,0.638345,0.076235,2463302334.177939,0.0,1.0,0.115052,0.637808,96
11,waste,material difference resolution,811539505.533153,614895221.127487,0.24231,0.75769,0.531522,0.062783,2032551259.662925,196644284.405665,1.0,0.115052,0.637808,96
12,water,primary reproduction,8116628275.772202,0.0,1.0,0.0,0.875734,0.099969,3247933747.27442,0.0,1.0,0.110056,0.637808,192
12,food,primary reproduction,8116628275.772202,1858589.93673,0.999771,0.000229,0.865423,0.102636,3333815891.347247,1858589.93673,1.0,0.110056,0.637808,192
12,energy,energy infrastructure,8116628275.772202,26524740.561768,0.996732,0.003268,0.833662,0.096556,3136314550.939251,26524740.561768,1.0,0.110056,0.637808,195
12,shelter,social infrastructure,8116628275.772202,42007094748.229904,0.0,1.0,0.45071,0.054014,1755733108.028347,42007094748.229904,1.0,0.110056,0.637808,192
12,health,care reproduction,1772524120.570248,25482847392.130848,0.0,1.0,0.462684,0.056445,1833842554.651045,25482847392.130848,1.0,0.110056,0.637808,192
12,care,care reproduction,1701905793.328336,25211981506.632145,0.0,1.0,0.442124,0.053466,1737026608.016355,25211981506.632145,1.0,0.110056,0.637808,192
12,education,knowledge reproduction,1634423636.029623,19890092653.217155,0.0,1.0,0.403731,0.048556,1578023990.435671,19890092653.217155,1.0,0.110056,0.637808,192
12,mobility,logistics circulation,1717679065.555291,13178675397.007767,0.0,1.0,0.375962,0.044417,1443651890.245278,13178675397.007767,1.0,0.110056,0.637808,192
12,manufacturing,material transformation,739380756.506894,13253506845.042208,0.0,1.0,0.432878,0.051329,1668136548.110076,13253506845.042208,1.0,0.110056,0.637808,96
12,storage,resilience capacity,1168100656.965678,22111854805.114456,0.0,1.0,0.42755,0.049241,1600515257.976721,22111854805.114456,1.0,0.110056,0.637808,96
12,governance,institutional coordination,621064688.288375,19504568646.011726,0.0,1.0,0.444005,0.051398,1670913039.126343,19504568646.011726,1.0,0.110056,0.637808,192
12,knowledge,knowledge reproduction,596393808.870587,25983482319.7391,0.0,1.0,0.436594,0.050597,1645265238.864887,25983482319.7391,1.0,0.110056,0.637808,192
12,resilience,risk protection,1091879566.26966,19172912346.595524,0.0,1.0,0.445324,0.051921,1687535597.457512,19172912346.595524,1.0,0.110056,0.637808,192
12,repair,circular industry,0.0,3137014986.954809,0.0,1.0,0.41988,0.050682,1646559398.206896,3137014986.954809,1.0,0.110056,0.637808,96
12,ecology,planetary regeneration,2437370361.716673,6028976929.811481,0.0,1.0,0.636282,0.075976,2462276489.577276,0.0,1.0,0.110056,0.637808,96
12,waste,material difference resolution,811662827.57722,615177088.825775,0.242078,0.757922,0.53193,0.062797,2039436293.6293,196485738.751445,1.0,0.110056,0.637808,96
13,water,primary reproduction,8117855510.98569,0.0,1.0,0.0,0.876112,0.099963,3258451845.562532,0.0,1.0,0.105062,0.637808,192
13,food,primary reproduction,8117855510.98569,2605139.00412,0.999679,0.000321,0.865747,0.102623,3344330043.453786,2605139.00412,1.0,0.105062,0.637808,193
13,energy,energy infrastructure,8117855510.98569,28645850.010535,0.996471,0.003529,0.833963,0.096543,3146159396.75556,28645850.010535,1.0,0.105062,0.637808,195
13,shelter,social infrastructure,8117855510.98569,44850387966.87558,0.0,1.0,0.451147,0.054036,1762268326.817874,44850387966.87558,1.0,0.105062,0.637808,192
13,health,care reproduction,1774309181.169795,27439257952.69678,0.0,1.0,0.463134,0.056467,1840639757.333992,27439257952.69678,1.0,0.105062,0.637808,192
13,care,care reproduction,1702162091.966764,27206762993.124664,0.0,1.0,0.442573,0.053489,1743551210.690944,27206762993.124664,1.0,0.105062,0.637808,192
13,education,knowledge reproduction,1629769001.00558,21429801476.86166,0.0,1.0,0.404181,0.048582,1584112252.611916,21429801476.86166,1.0,0.105062,0.637808,192
13,mobility,logistics circulation,1717938609.384583,14151957522.037533,0.0,1.0,0.376412,0.044445,1449365727.460965,14151957522.037533,1.0,0.105062,0.637808,192
13,manufacturing,material transformation,740437408.287732,14269913720.060787,0.0,1.0,0.433301,0.051351,1674365747.943671,14269913720.060787,1.0,0.105062,0.637808,96
13,storage,resilience capacity,1168207280.517137,23898223054.315422,0.0,1.0,0.427999,0.049267,1606665042.389426,23898223054.315422,1.0,0.105062,0.637808,96
13,governance,institutional coordination,619756340.132589,21085137569.208763,0.0,1.0,0.444455,0.051422,1677271129.309131,21085137569.208763,1.0,0.105062,0.637808,192
13,knowledge,knowledge reproduction,594911900.102329,28161767529.403645,0.0,1.0,0.437044,0.050622,1651557691.964031,28161767529.403645,1.0,0.105062,0.637808,192
13,resilience,risk protection,1086449900.042805,20702335384.410137,0.0,1.0,0.445774,0.051946,1693933291.383196,20702335384.410137,1.0,0.105062,0.637808,192
13,repair,circular industry,0.0,3238994696.840283,0.0,1.0,0.420329,0.050706,1652822709.915022,3238994696.840283,1.0,0.105062,0.637808,96
13,ecology,planetary regeneration,2402823517.58987,6098299453.44618,0.0,1.0,0.634294,0.075726,2461824856.489363,0.0,1.0,0.105062,0.637808,96
13,waste,material difference resolution,811785551.098569,615463306.379538,0.24184,0.75816,0.532325,0.06281,2046560453.936053,196322244.719032,1.0,0.105062,0.637808,96
14,water,primary reproduction,8119076983.051297,0.0,1.0,0.0,0.87648,0.099957,3269375936.755562,0.0,1.0,0.100104,0.637808,192
14,food,primary reproduction,8119076983.051297,3137911.061943,0.999614,0.000386,0.866084,0.102613,3355358805.669859,3137911.061943,1.0,0.100104,0.637808,193
14,energy,energy infrastructure,8119076983.051297,31283873.108077,0.996147,0.003853,0.834243,0.096529,3156346878.884964,31283873.108077,1.0,0.100104,0.637808,198
14,shelter,social infrastructure,8119076983.051297,47701287638.300354,0.0,1.0,0.451567,0.054057,1768970812.821726,47701287638.300354,1.0,0.100104,0.637808,192
14,health,care reproduction,1775960600.786952,29404286455.052856,0.0,1.0,0.463573,0.056488,1847656909.189197,29404286455.052856,1.0,0.100104,0.637808,192
14,care,care reproduction,1702417115.63353,29216086949.236298,0.0,1.0,0.443013,0.053512,1750282232.503118,29216086949.236298,1.0,0.100104,0.637808,192
14,education,knowledge reproduction,1625126670.606395,22982797438.64754,0.0,1.0,0.404622,0.048607,1590386215.270511,22982797438.64754,1.0,0.100104,0.637808,192
14,mobility,logistics circulation,1718196923.530569,15134338145.24087,0.0,1.0,0.376852,0.044473,1455246874.961044,15134338145.24087,1.0,0.100104,0.637808,192
14,manufacturing,material transformation,741489003.002669,15288346929.07598,0.0,1.0,0.433711,0.051372,1680775237.295531,15288346929.07598,1.0,0.100104,0.637808,96
14,storage,resilience capacity,1168305664.168564,25689663983.92872,0.0,1.0,0.42844,0.049292,1613003478.243545,25689663983.92872,1.0,0.100104,0.637808,96
14,governance,institutional coordination,618441299.108858,22673402771.582077,0.0,1.0,0.444896,0.051446,1683827344.019835,22673402771.582077,1.0,0.100104,0.637808,192
14,knowledge,knowledge reproduction,593433619.873937,30357410035.986954,0.0,1.0,0.437484,0.050647,1658045317.528282,30357410035.986954,1.0,0.100104,0.637808,192
14,resilience,risk protection,1081413243.494179,22243568044.661533,0.0,1.0,0.446214,0.05197,1700530896.033735,22243568044.661533,1.0,0.100104,0.637808,192
14,repair,circular industry,0.0,3341766294.804777,0.0,1.0,0.420768,0.050731,1659278779.821486,3341766294.804777,1.0,0.100104,0.637808,96
14,ecology,planetary regeneration,2369649798.116404,6167038466.953675,0.0,1.0,0.632361,0.075484,2461872088.074467,0.0,1.0,0.100104,0.637808,96
14,waste,material difference resolution,811907698.30513,615757319.768742,0.241592,0.758408,0.532707,0.062823,2053915605.808673,196150378.536388,1.0,0.100104,0.637808,96
15,water,primary reproduction,8120293166.816874,0.0,1.0,0.0,0.876849,0.09995,3280655282.794419,0.0,1.0,0.095193,0.637808,192
15,food,primary reproduction,8120293166.816874,3636956.941315,0.999552,0.000448,0.866431,0.102602,3366789117.94246,3636956.941315,1.0,0.095193,0.637808,193
15,energy,energy infrastructure,8120293166.816874,34134558.614384,0.995796,0.004204,0.834501,0.096512,3166784809.238113,34134558.614384,1.0,0.095193,0.637808,198
15,shelter,social infrastructure,8120293166.816874,50556460781.629196,0.0,1.0,0.451987,0.054077,1775874211.889007,50556460781.629196,1.0,0.095193,0.637808,192
15,health,care reproduction,1777474016.982197,31378777153.18952,0.0,1.0,0.464013,0.05651,1854883270.844357,31378777153.18952,1.0,0.095193,0.637808,192
15,care,care reproduction,1702670963.6872,31240472262.984444,0.0,1.0,0.443454,0.053535,1757212453.491519,31240472262.984444,1.0,0.095193,0.637808,192
15,education,knowledge reproduction,1620485477.24322,24549433513.689407,0.0,1.0,0.405064,0.048632,1596842388.566794,24549433513.689407,1.0,0.095193,0.637808,192
15,mobility,logistics circulation,1718454104.647929,16126129105.001802,0.0,1.0,0.377293,0.044499,1461296417.630102,16126129105.001802,1.0,0.095193,0.637808,192
15,manufacturing,material transformation,742331059.600908,16309633178.184364,0.0,1.0,0.434121,0.051392,1687376545.237575,16309633178.184364,1.0,0.095193,0.637808,96
15,storage,resilience capacity,1168398912.308047,27486422046.080074,0.0,1.0,0.42888,0.049317,1619525306.188145,27486422046.080074,1.0,0.095193,0.637808,96
15,governance,institutional coordination,617119149.797133,24269655036.93997,0.0,1.0,0.445337,0.05147,1690576073.396056,24269655036.93997,1.0,0.095193,0.637808,192
15,knowledge,knowledge reproduction,591955586.664621,32570826501.295048,0.0,1.0,0.437924,0.050671,1664722651.996532,32570826501.295048,1.0,0.095193,0.637808,192
15,resilience,risk protection,1076684915.0537,23796705572.959633,0.0,1.0,0.446655,0.051993,1707322435.713252,23796705572.959633,1.0,0.095193,0.637808,192
15,repair,circular industry,0.0,3445819717.128731,0.0,1.0,0.421207,0.050754,1665924087.531586,3445819717.128731,1.0,0.095193,0.637808,96
15,ecology,planetary regeneration,2338919504.849987,6231760217.745158,0.0,1.0,0.630524,0.075251,2462511440.898988,0.0,1.0,0.095193,0.637808,96
15,waste,material difference resolution,812029316.681688,616069534.314344,0.241321,0.758679,0.533086,0.062834,2061480666.184508,195959782.367344,1.0,0.095193,0.637808,96
16,water,primary reproduction,8121504482.200202,0.0,1.0,0.0,0.877204,0.099942,3292308304.160334,0.0,1.0,0.090308,0.637809,192
16,food,primary reproduction,8121504482.200202,4146332.131353,0.999489,0.000511,0.866765,0.102591,3378607180.631207,4146332.131353,1.0,0.090308,0.637809,193
16,energy,energy infrastructure,8121504482.200202,36880130.232194,0.995459,0.004541,0.834738,0.096493,3177549227.070086,36880130.232194,1.0,0.090308,0.637809,198
16,shelter,social infrastructure,8121504482.200202,53419109652.24854,0.0,1.0,0.452404,0.054097,1783010261.728026,53419109652.24854,1.0,0.090308,0.637809,192
16,health,care reproduction,1778846025.397712,33363574981.760353,0.0,1.0,0.464441,0.05653,1862305237.287234,33363574981.760353,1.0,0.090308,0.637809,192
16,care,care reproduction,1702923724.571488,33280403505.0484,0.0,1.0,0.443882,0.053556,1764325720.65786,33280403505.0484,1.0,0.090308,0.637809,192
16,education,knowledge reproduction,1615841732.94821,26130039353.31837,0.0,1.0,0.405493,0.048656,1603461766.069012,26130039353.31837,1.0,0.090308,0.637809,192
16,mobility,logistics circulation,1718710245.781057,17127601132.02283,0.0,1.0,0.377722,0.044525,1467491999.70784,17127601132.02283,1.0,0.090308,0.637809,192
16,manufacturing,material transformation,743132808.944362,17333841271.197624,0.0,1.0,0.434526,0.051412,1694185494.191558,17333841271.197624,1.0,0.090308,0.637809,96
16,storage,resilience capacity,1168493776.356832,29288733736.67997,0.0,1.0,0.429308,0.04934,1626212282.93683,29288733736.67997,1.0,0.090308,0.637809,96
16,governance,institutional coordination,615787288.240339,25874170815.11525,0.0,1.0,0.445765,0.051492,1697499186.940136,25874170815.11525,1.0,0.090308,0.637809,192
16,knowledge,knowledge reproduction,590476687.348376,34802413921.1014,0.0,1.0,0.438353,0.050694,1671571098.427936,34802413921.1014,1.0,0.090308,0.637809,192
16,resilience,risk protection,1072232416.265585,25361851447.89474,0.0,1.0,0.447084,0.052015,1714290998.371448,25361851447.89474,1.0,0.090308,0.637809,192
16,repair,circular industry,0.0,3550806547.010253,0.0,1.0,0.421635,0.050777,1672741090.792285,3550806547.010253,1.0,0.090308,0.637809,96
16,ecology,planetary regeneration,2311228075.093058,6290594668.794686,0.0,1.0,0.628844,0.075036,2464013049.117153,0.0,1.0,0.090308,0.637809,96
16,waste,material difference resolution,812150448.22002,616403460.886604,0.241023,0.758977,0.533443,0.062844,2069226369.225769,195746987.333417,1.0,0.090308,0.637809,96
17,water,primary reproduction,8122710874.655743,4086193.258136,0.999497,0.000503,0.877548,0.099933,3304346224.058122,4086193.258136,1.0,0.085499,0.637809,193
17,food,primary reproduction,8122710874.655743,6080999.977893,0.999251,0.000749,0.867087,0.102578,3390816439.21345,6080999.977893,1.0,0.085499,0.637809,193
17,energy,energy infrastructure,8122710874.655743,39679683.244975,0.995115,0.004885,0.834967,0.096473,3188693238.109412,39679683.244975,1.0,0.085499,0.637809,198
17,shelter,social infrastructure,8122710874.655743,56290606351.56049,0.0,1.0,0.452813,0.054116,1790353871.153999,56290606351.56049,1.0,0.085499,0.637809,192
17,health,care reproduction,1780084560.619778,35359567754.42578,0.0,1.0,0.464858,0.056548,1869932466.750418,35359567754.42578,1.0,0.085499,0.637809,192
17,care,care reproduction,1703175398.922826,35336396642.84666,0.0,1.0,0.444299,0.053577,1771632236.622407,35336396642.84666,1.0,0.085499,0.637809,192
17,education,knowledge reproduction,1611195431.841454,27724943050.825935,0.0,1.0,0.405911,0.048679,1610252118.67289,27724943050.825935,1.0,0.085499,0.637809,192
17,mobility,logistics circulation,1718965324.978155,18139046416.881367,0.0,1.0,0.378139,0.044549,1473843080.176723,18139046416.881367,1.0,0.085499,0.637809,192
17,manufacturing,material transformation,743981163.122108,18360664311.4733,0.0,1.0,0.434921,0.051431,1701185079.20476,18360664311.4733,1.0,0.085499,0.637809,96
17,storage,resilience capacity,1168451886.747558,31096854751.123882,0.0,1.0,0.429725,0.049362,1633074582.352238,31096854751.123882,1.0,0.085499,0.637809,96
17,governance,institutional coordination,614455098.931805,27487246955.20883,0.0,1.0,0.446183,0.051513,1704607490.343415,27487246955.20883,1.0,0.085499,0.637809,192
17,knowledge,knowledge reproduction,588996919.126665,37052612180.721855,0.0,1.0,0.43877,0.050715,1678601402.103982,37052612180.721855,1.0,0.085499,0.637809,192
17,resilience,risk protection,1067327541.410936,26939653253.85867,0.0,1.0,0.447502,0.052036,1721447162.978182,26939653253.85867,1.0,0.085499,0.637809,192
17,repair,circular industry,0.0,3656603920.388536,0.0,1.0,0.422051,0.050798,1679739216.217746,3656603920.388536,1.0,0.085499,0.637809,96
17,ecology,planetary regeneration,2283839885.513275,6348587848.437123,0.0,1.0,0.627364,0.074841,2466533118.576711,0.0,1.0,0.085499,0.637809,96
17,waste,material difference resolution,812271087.465575,616709051.77875,0.24076,0.75924,0.533777,0.06285,2077150823.562032,195562035.686825,1.0,0.085499,0.637809,96
18,water,primary reproduction,8123912923.975677,5908067.805752,0.999273,0.000727,0.877721,0.099907,3316073563.458694,5908067.805752,1.0,0.080878,0.637809,193
18,food,primary reproduction,8123912923.975677,8621074.661808,0.998939,0.001061,0.86735,0.102561,3403221282.950516,8621074.661808,1.0,0.080878,0.637809,193
18,energy,energy infrastructure,8123912923.975677,42370974.341469,0.994784,0.005216,0.835194,0.096455,3200260332.659207,42370974.341469,1.0,0.080878,0.637809,199
18,shelter,social infrastructure,8123912923.975677,59171513181.62678,0.0,1.0,0.453222,0.054136,1797952609.856185,59171513181.62678,1.0,0.080878,0.637809,192
18,health,care reproduction,1781183649.060241,37367746351.114235,0.0,1.0,0.465274,0.056568,1877825545.912402,37367746351.114235,1.0,0.080878,0.637809,192
