step,region,commune,domain,priority,explanation,causality,time,intensity,existence,potencies,effects,substance,matter,difference,determination,phenomena,angle direction
120,Urban Repair Web,UrbanRepCommune690,food,0.508991,need gap=0.000 potencies=0.629 trust=1.000 boundary penalty=0.991,3.28,1.525232,0.76,1.14,2.51733,3.76,4.0,3.436495,0.0,1.513823,0.885529,3.291317
120,Coastal Wind Belt,CoastalWCommune692,health,0.50893,need gap=0.000 potencies=0.716 trust=1.000 boundary penalty=0.991,3.04,1.445232,0.72,1.08,2.865054,3.64,4.0,3.523335,0.0,1.657574,0.94303,3.325818
120,Temperate Ring,TemperateCommune364,water,0.508894,need gap=0.000 potencies=0.814 trust=1.000 boundary penalty=0.991,3.52,1.605232,0.802235,1.2,3.25768,3.88,4.0,2.156988,0.0,1.335059,0.814024,3.248414
120,Steppe Grain Commons,SteppeGrCommune856,energy,0.50872,need gap=0.070 potencies=0.824 trust=1.000 boundary penalty=0.991,3.12,1.378875,0.819444,1.131444,3.297919,3.2,4.0,2.944234,0.279206,1.655218,1.157076,3.208
120,Steppe Grain Commons,SteppeGrCommune856,food,0.508615,need gap=0.000 potencies=0.737 trust=1.000 boundary penalty=0.991,3.28,1.525232,0.76,1.14,2.94673,3.76,4.0,2.944234,0.0,1.501655,0.880662,3.288397
120,Urban Repair Web,UrbanRepCommune499,food,0.508389,need gap=0.000 potencies=0.728 trust=1.000 boundary penalty=0.991,3.28,1.525232,0.76,1.14,2.910862,3.76,4.0,3.370285,0.0,1.285859,0.794344,3.236606
120,Coastal Wind Belt,CoastalWCommune746,food,0.508058,need gap=0.000 potencies=0.636 trust=1.000 boundary penalty=0.991,3.28,1.525232,0.76,1.14,2.545653,3.76,4.0,3.512092,0.0,1.423254,0.849302,3.269581
120,Mountain Water Towers,MountainCommune368,health,0.507124,need gap=0.000 potencies=0.709 trust=1.000 boundary penalty=0.991,3.04,1.445232,0.72,1.08,2.834011,3.64,4.0,3.694276,0.0,1.521975,0.88879,3.293274
120,Urban Repair Web,UrbanRepCommune116,health,0.50636,need gap=0.000 potencies=0.720 trust=1.000 boundary penalty=0.991,3.04,1.445232,0.72,1.08,2.87926,3.64,4.0,3.435102,0.0,1.60763,0.923052,3.313831
120,Urban Repair Web,UrbanRepCommune754,health,0.506005,need gap=0.000 potencies=0.815 trust=1.000 boundary penalty=0.991,3.04,1.445232,0.72,1.08,3.260573,3.64,4.0,3.330398,0.0,1.416507,0.846603,3.267962
120,Coastal Wind Belt,CoastalWCommune001,health,0.505897,need gap=0.000 potencies=0.759 trust=1.000 boundary penalty=0.991,3.04,1.445232,0.72,1.08,3.034694,3.64,4.0,3.57909,0.0,1.417876,0.84715,3.26829
120,Coastal Wind Belt,CoastalWCommune607,health,0.505325,need gap=0.000 potencies=0.759 trust=1.000 boundary penalty=0.991,3.04,1.445232,0.72,1.08,3.035419,3.64,4.0,3.505639,0.0,1.437354,0.854942,3.272965
120,Subpolar Storage Rim,SubpolarCommune578,food,0.504946,need gap=0.000 potencies=0.746 trust=1.000 boundary penalty=0.991,3.28,1.525232,0.76,1.14,2.983039,3.76,4.0,2.624827,0.0,1.52493,0.889972,3.293983
120,Island Commons,IslandCoCommune594,health,0.504335,need gap=0.000 potencies=0.722 trust=1.000 boundary penalty=0.991,3.04,1.445232,0.72,1.08,2.889382,3.64,4.0,3.244211,0.0,1.634468,0.933787,3.320272
120,Highland Care Ring,HighlandCommune139,health,0.504261,need gap=0.000 potencies=0.869 trust=1.000 boundary penalty=0.991,3.04,1.445232,0.72,1.08,3.476144,3.64,3.920679,2.60885,0.0,1.655744,0.942298,3.325379
120,Urban Repair Web,UrbanRepCommune450,health,0.503206,need gap=0.000 potencies=0.724 trust=1.000 boundary penalty=0.991,3.04,1.445232,0.72,1.08,2.897476,3.64,4.0,3.393461,0.0,1.509839,0.883936,3.290361
120,Coastal Wind Belt,CoastalWCommune692,shelter,0.503178,need gap=0.000 potencies=0.817 trust=1.000 boundary penalty=0.991,2.92,1.381232,0.688,1.032,3.266496,3.52,4.0,3.523335,0.0,1.657574,0.94303,3.12
120,Steppe Grain Commons,SteppeGrCommune055,food,0.502348,need gap=0.000 potencies=0.665 trust=1.000 boundary penalty=0.991,3.28,1.525232,0.76,1.14,2.660013,3.76,4.0,2.822178,0.0,1.527912,0.891165,3.294699
120,Dryland Solar Arc,DrylandSCommune391,health,0.502303,need gap=0.000 potencies=0.790 trust=1.000 boundary penalty=0.991,3.04,1.445232,0.72,1.08,3.15939,3.64,3.984915,2.96897,0.0,1.554358,0.901743,3.301046
120,Dryland Solar Arc,DrylandSCommune824,health,0.502156,need gap=0.000 potencies=0.833 trust=1.000 boundary penalty=0.991,3.04,1.445232,0.72,1.08,3.332783,3.64,3.794582,2.796308,0.0,1.638303,0.935321,3.321193
120,Urban Repair Web,UrbanRepCommune482,health,0.50153,need gap=0.000 potencies=0.707 trust=1.000 boundary penalty=0.991,3.04,1.445232,0.72,1.08,2.829353,3.64,4.0,3.450715,0.0,1.463017,0.865207,3.279124
120,Island Commons,IslandCoCommune279,health,0.501367,need gap=0.000 potencies=0.671 trust=1.000 boundary penalty=0.991,3.04,1.445232,0.72,1.08,2.685943,3.64,4.0,3.245263,0.0,1.656875,0.94275,3.32565
120,Mountain Water Towers,MountainCommune368,shelter,0.500729,need gap=0.000 potencies=0.791 trust=1.000 boundary penalty=0.991,2.92,1.381232,0.688,1.032,3.162807,3.52,4.0,3.694276,0.0,1.521975,0.88879,3.12
120,Delta Commons,DeltaComCommune953,health,0.500166,need gap=0.000 potencies=0.684 trust=1.000 boundary penalty=0.991,3.04,1.445232,0.72,1.08,2.7362,3.64,4.0,3.225557,0.0,1.59499,0.917996,3.310798
120,Mountain Water Towers,MountainCommune239,shelter,0.500093,need gap=0.000 potencies=0.739 trust=1.000 boundary penalty=0.991,2.92,1.381232,0.688,1.032,2.954286,3.52,4.0,3.700866,0.0,1.645794,0.938318,3.12
120,Island Commons,IslandCoCommune239,food,0.49992,need gap=0.000 potencies=0.800 trust=1.000 boundary penalty=0.991,3.28,1.525232,0.767554,1.14,3.201323,3.76,3.497443,2.959284,0.0,1.300229,0.800092,3.240055
120,Delta Commons,DeltaComCommune235,health,0.499226,need gap=0.000 potencies=0.707 trust=1.000 boundary penalty=0.991,3.04,1.445232,0.72,1.08,2.828031,3.64,4.0,3.23605,0.0,1.500136,0.880054,3.288033
120,Mountain Water Towers,MountainCommune239,governance,0.498586,need gap=0.000 potencies=0.789 trust=1.000 boundary penalty=0.991,2.68,1.189232,0.592,0.888,3.157779,3.44,4.0,3.700866,0.0,1.645794,0.938318,3.696112
120,Coastal Wind Belt,CoastalWCommune746,health,0.498387,need gap=0.000 potencies=0.666 trust=1.000 boundary penalty=0.991,3.04,1.445232,0.72,1.08,2.664081,3.64,4.0,3.512092,0.0,1.423254,0.849302,3.269581
120,Mountain Water Towers,MountainCommune239,resilience,0.498137,need gap=0.000 potencies=0.694 trust=1.000 boundary penalty=0.991,2.52,1.317232,0.656,0.984,2.776642,3.52,4.0,3.700866,0.0,1.645794,0.938318,3.706775
120,Island Commons,IslandCoCommune619,health,0.497945,need gap=0.000 potencies=0.670 trust=1.000 boundary penalty=0.991,3.04,1.445232,0.72,1.08,2.681399,3.64,3.968678,3.203273,0.0,1.581001,0.912401,3.30744
120,Coastal Wind Belt,CoastalWCommune692,governance,0.497911,need gap=0.000 potencies=0.810 trust=1.000 boundary penalty=0.991,2.68,1.189232,0.592,0.888,3.240846,3.44,4.0,3.523335,0.0,1.657574,0.94303,3.712604
120,Mountain Water Towers,MountainCommune376,health,0.497685,need gap=0.000 potencies=0.603 trust=1.000 boundary penalty=0.991,3.04,1.445232,0.735848,1.08,2.410303,3.64,3.932573,3.720552,0.0,1.464797,0.865919,3.279551
120,Steppe Grain Commons,SteppeGrCommune208,health,0.497357,need gap=0.000 potencies=0.696 trust=1.000 boundary penalty=0.991,3.04,1.445232,0.72,1.08,2.78458,3.64,4.0,2.888585,0.0,1.650028,0.940011,3.324007
