step,mode,market,unit,region,actor_a,actor_b,amount,object_id,result
8,gmoe,dividend,STOCK,R03,A014,A000,0.007420722292843666,STOCK_A014,omk_dividend
8,gmoe,dividend,STOCK,R03,A014,A007,0.006813622266266323,STOCK_A014,omk_dividend
8,gmoe,dividend,STOCK,R03,A014,A012,0.009424551254733808,STOCK_A014,omk_dividend
8,gmoe,dividend,STOCK,R03,A014,A014,0.5986763916702632,STOCK_A014,omk_dividend
8,gmoe,dividend,STOCK,R02,A033,A033,0.16988319185226128,STOCK_A033,omk_dividend
8,gmoe,dividend,STOCK,R04,A036,A028,0.0049873500494080686,STOCK_A036,omk_dividend
8,gmoe,dividend,STOCK,R04,A036,A030,0.002949471717208634,STOCK_A036,omk_dividend
8,gmoe,dividend,STOCK,R04,A036,A036,0.38901819733559184,STOCK_A036,omk_dividend
8,gmoe,dividend,STOCK,R01,A050,A050,0.011240418652533906,STOCK_A050,omk_dividend
8,gmoe,dividend,STOCK,R02,A019,A019,0.2005579715920416,STOCK_A019,omk_dividend
8,gmoe,dividend,STOCK,R04,A028,A016,0.0007020981807778526,STOCK_A028,omk_dividend
8,gmoe,dividend,STOCK,R04,A028,A028,0.12005498211837837,STOCK_A028,omk_dividend
8,gmoe,credit_market,DEBT,R02,A009,A011,3.5,CR_8_A011,omk_credit
8,gmoe,credit_settlement,DEBT,R01,A000,A015,2.6815470044882903,CR_3_A000,fulfilled_omk
8,gmoe,credit_settlement,DEBT,R00,A012,A015,2.49383871417411,CR_3_A012,fulfilled_omk
8,gmoe,credit_settlement,DEBT,R03,A017,A015,2.3192700041819223,CR_3_A017,fulfilled_omk
8,gmoe,credit_settlement,DEBT,R00,A020,A015,2.1569211038891876,CR_3_A020,fulfilled_omk
8,gmoe,insurance_market,INS,R00,A029,A009,1.4494120072221184,insurance,paid_omk
8,gmoe,insurance_market,INS,R00,A027,A009,1.2636603052150799,insurance,paid_omk
8,gmoe,interregional_bridge,BRIDGE,R04,A018,R01,2.0,PKT_8_R04_R01_22,sent
8,gmoe,interregional_bridge,BRIDGE,R00,A006,R01,1.6685824371121027,PKT_8_R00_R01_23,sent
8,gmoe,interregional_bridge,BRIDGE,R03,A017,R01,0.8760575178112272,PKT_8_R03_R01_24,sent
8,gmoe,interregional_settlement,BRIDGE,R03,A016,R03,0.6590076440167008,PKT_1_R02_R03_3,rejected_low_trust_or_proof
8,gmoe,interregional_settlement,BRIDGE,R00,A026,R00,0.6856937170974357,PKT_2_R02_R00_4,accepted
8,gmoe,interregional_settlement,BRIDGE,R00,A007,R00,1.0820657669328808,PKT_2_R03_R00_5,accepted
8,gmoe,repair_fund,REPAIR,R03,repair_fund,A017,2.5,repair_harm,funded
9,gmoe,truth_market,TRUTH,R03,A004,market,0.0,TC_9_A004_5,created
9,gmoe,causality_market,CAUSE,R04,A042,market,0.0,CC_9_A042_7,created
9,gmoe,norm_market,NORM,R02,A002,region,0.0,NC_9_A002_5,created
9,gmoe,causality_market,CAUSE,R04,A010,market,0.0,CC_9_A010_8,created
9,gmoe,truth_market,TRUTH,R02,A002,settlement,2.4040709469515438,TC_6_A002_3,resolved_true=True
9,gmoe,causality_market,CAUSE,R04,A030,settlement,1.8778787726285524,CC_4_A030_3,resolved
9,gmoe,goods_market,OMK,R01,A050,A044,5.5933234365844,goods,insufficient_omk
9,gmoe,goods_market,OMK,R03,A059,A031,5.708448897548083,goods,insufficient_omk
9,gmoe,goods_market,OMK,R02,A058,A047,5.105521147747952,goods,insufficient_omk
9,gmoe,goods_market,OMK,R04,A055,A018,3.4814376998369005,goods,insufficient_omk
9,gmoe,securities_market,STOCK,R04,A010,A033,34.5502134585322,STOCK_A033,insufficient_omk
9,gmoe,securities_market,STOCK,R04,A051,A033,32.95555241698891,STOCK_A033,insufficient_omk
9,gmoe,securities_market,STOCK,R00,A012,A028,38.093260626450196,STOCK_A028,insufficient_omk
9,gmoe,securities_market,STOCK,R04,A042,A019,56.000626287088394,STOCK_A019,insufficient_omk
9,gmoe,securities_market,STOCK,R04,A018,A019,8.369811052648428,STOCK_A019,paid_omk
9,gmoe,securities_market,STOCK,R02,A008,A019,61.26921415939514,STOCK_A019,insufficient_omk
9,gmoe,securities_market,STOCK,R00,A015,A036,14.458789145135793,STOCK_A036,paid_omk
9,gmoe,securities_market,STOCK,R03,A059,A033,40.8480168231189,STOCK_A033,insufficient_omk
9,gmoe,securities_market,STOCK,R02,A009,A019,56.634671091439124,STOCK_A019,paid_omk
9,gmoe,securities_market,STOCK,R01,A050,A028,24.834436576040957,STOCK_A028,insufficient_omk
9,gmoe,securities_market,STOCK,R01,A000,A033,8.92664557450252,STOCK_A033,paid_omk
9,gmoe,dividend,STOCK,R02,A009,A007,0.0024172873648002752,STOCK_A009,omk_dividend
9,gmoe,dividend,STOCK,R02,A009,A009,0.09675021667556843,STOCK_A009,omk_dividend
9,gmoe,dividend,STOCK,R02,A009,A011,0.001845783803194786,STOCK_A009,omk_dividend
9,gmoe,dividend,STOCK,R02,A009,A021,0.0008838249028940049,STOCK_A009,omk_dividend
9,gmoe,dividend,STOCK,R02,A009,A043,0.002802029848256295,STOCK_A009,omk_dividend
9,gmoe,dividend,STOCK,R03,A014,A000,0.007417336990436027,STOCK_A014,omk_dividend
9,gmoe,dividend,STOCK,R03,A014,A007,0.00681051392034628,STOCK_A014,omk_dividend
9,gmoe,dividend,STOCK,R03,A014,A012,0.009420251813952372,STOCK_A014,omk_dividend
9,gmoe,dividend,STOCK,R03,A014,A014,0.5984032780096061,STOCK_A014,omk_dividend
9,gmoe,dividend,STOCK,R02,A033,A000,0.0033060213098374436,STOCK_A033,omk_dividend
9,gmoe,dividend,STOCK,R02,A033,A033,0.3185876425116694,STOCK_A033,omk_dividend
9,gmoe,dividend,STOCK,R04,A036,A015,0.008364850321657407,STOCK_A036,omk_dividend
9,gmoe,dividend,STOCK,R04,A036,A028,0.007662485497890516,STOCK_A036,omk_dividend
9,gmoe,dividend,STOCK,R04,A036,A030,0.0045315215566695075,STOCK_A036,omk_dividend
9,gmoe,dividend,STOCK,R04,A036,A036,0.5976813871032113,STOCK_A036,omk_dividend
9,gmoe,dividend,STOCK,R01,A050,A050,0.015891286140308138,STOCK_A050,omk_dividend
9,gmoe,dividend,STOCK,R02,A019,A009,0.044388065622216574,STOCK_A019,omk_dividend
9,gmoe,dividend,STOCK,R02,A019,A018,0.006559934313923663,STOCK_A019,omk_dividend
9,gmoe,dividend,STOCK,R02,A019,A019,0.9455508165537625,STOCK_A019,omk_dividend
9,gmoe,dividend,STOCK,R04,A028,A016,0.0008300851565739221,STOCK_A028,omk_dividend
9,gmoe,dividend,STOCK,R04,A028,A028,0.14194006103078785,STOCK_A028,omk_dividend
9,gmoe,credit_settlement,DEBT,R03,A021,A015,2.2095812092224207,CR_4_A021,fulfilled_omk
9,gmoe,credit_settlement,DEBT,R00,A023,A015,2.0549105245768513,CR_4_A023,fulfilled_omk
9,gmoe,credit_settlement,DEBT,R04,A024,A015,1.9110667878564715,CR_4_A024,fulfilled_omk
9,gmoe,credit_settlement,DEBT,R03,A035,A015,1.7772921127065189,CR_4_A035,fulfilled_omk
9,gmoe,insurance_market,INS,R02,A011,A019,1.7655580361561622,insurance,paid_omk
9,gmoe,insurance_market,INS,R04,A028,A019,1.0204383318128272,insurance,paid_omk
9,gmoe,interregional_bridge,BRIDGE,R03,A017,R00,2.0,PKT_9_R03_R00_25,sent
9,gmoe,interregional_bridge,BRIDGE,R00,A039,R03,1.9389652172422729,PKT_9_R00_R03_26,sent
9,gmoe,interregional_bridge,BRIDGE,R04,A025,R02,1.8826865359248783,PKT_9_R04_R02_27,sent
9,gmoe,interregional_settlement,BRIDGE,R02,A017,R02,0.6865191541436083,PKT_1_R03_R02_2,accepted
9,gmoe,repair_fund,REPAIR,R01,repair_fund,A043,2.5,repair_harm,funded
10,gmoe,causality_market,CAUSE,R01,A043,market,0.0,CC_10_A043_9,created
10,gmoe,causality_market,CAUSE,R00,A041,market,0.0,CC_10_A041_10,created
10,gmoe,norm_market,NORM,R04,A018,region,0.0,NC_10_A018_6,created
10,gmoe,truth_market,TRUTH,R03,A021,settlement,2.222515274079164,TC_4_A021_1,resolved_true=True
10,gmoe,truth_market,TRUTH,R03,A037,settlement,2.6538103927368666,TC_5_A037_2,resolved_true=True
10,gmoe,causality_market,CAUSE,R04,A034,settlement,3.6439011283125398,CC_3_A034_1,resolved
10,gmoe,causality_market,CAUSE,R02,A033,settlement,1.0047629142667813,CC_5_A033_4,resolved
10,gmoe,goods_market,OMK,R01,A050,A044,5.492508587949775,goods,insufficient_omk
10,gmoe,goods_market,OMK,R03,A059,A007,5.567331811437195,goods,insufficient_omk
10,gmoe,goods_market,OMK,R02,A058,A016,5.051132415061083,goods,insufficient_omk
10,gmoe,goods_market,OMK,R04,A055,A024,3.35883881034532,goods,insufficient_omk
10,gmoe,securities_market,STOCK,R01,A053,A019,39.99419223810777,STOCK_A019,insufficient_omk
10,gmoe,securities_market,STOCK,R00,A027,A019,55.00142591574979,STOCK_A019,insufficient_omk
10,gmoe,securities_market,STOCK,R00,A023,A014,38.376788678857324,STOCK_A014,insufficient_omk
10,gmoe,securities_market,STOCK,R01,A044,A014,9.196893619965099,STOCK_A014,paid_omk
10,gmoe,securities_market,STOCK,R02,A026,A014,18.117544366696702,STOCK_A014,insufficient_omk
10,gmoe,securities_market,STOCK,R01,A043,A028,24.32376323839387,STOCK_A028,paid_omk
10,gmoe,securities_market,STOCK,R04,A030,A033,44.855337027874,STOCK_A033,insufficient_omk
10,gmoe,securities_market,STOCK,R02,A011,A036,48.3304381265181,STOCK_A036,insufficient_omk
10,gmoe,securities_market,STOCK,R03,A035,A014,29.985213457376368,STOCK_A014,insufficient_omk
10,gmoe,securities_market,STOCK,R04,A036,A019,62.03397997453802,STOCK_A019,insufficient_omk
10,gmoe,securities_market,STOCK,R03,A001,A028,46.57314145944097,STOCK_A028,insufficient_omk
10,gmoe,securities_market,STOCK,R03,A017,A014,13.06001151993938,STOCK_A014,paid_omk
10,gmoe,dividend,STOCK,R02,A009,A007,0.002723928159732137,STOCK_A009,omk_dividend
10,gmoe,dividend,STOCK,R02,A009,A009,0.10902329756087616,STOCK_A009,omk_dividend
10,gmoe,dividend,STOCK,R02,A009,A011,0.0020799275053155174,STOCK_A009,omk_dividend
10,gmoe,dividend,STOCK,R02,A009,A021,0.0009959409776108333,STOCK_A009,omk_dividend
10,gmoe,dividend,STOCK,R02,A009,A043,0.003157476483440732,STOCK_A009,omk_dividend
10,gmoe,dividend,STOCK,R03,A014,A000,0.0110310941606548,STOCK_A014,omk_dividend
10,gmoe,dividend,STOCK,R03,A014,A007,0.010128624388329661,STOCK_A014,omk_dividend
10,gmoe,dividend,STOCK,R03,A014,A012,0.014009837346041781,STOCK_A014,omk_dividend
10,gmoe,dividend,STOCK,R03,A014,A014,0.8899478228210332,STOCK_A014,omk_dividend
10,gmoe,dividend,STOCK,R03,A014,A017,0.013670072372300564,STOCK_A014,omk_dividend
10,gmoe,dividend,STOCK,R03,A014,A044,0.009626500037410057,STOCK_A014,omk_dividend
10,gmoe,dividend,STOCK,R02,A033,A000,0.0034294473303322793,STOCK_A033,omk_dividend
10,gmoe,dividend,STOCK,R02,A033,A033,0.33048169920665793,STOCK_A033,omk_dividend
10,gmoe,dividend,STOCK,R04,A036,A015,0.008361512361705325,STOCK_A036,omk_dividend
10,gmoe,dividend,STOCK,R04,A036,A028,0.007659427813802717,STOCK_A036,omk_dividend
10,gmoe,dividend,STOCK,R04,A036,A030,0.004529713271177658,STOCK_A036,omk_dividend
10,gmoe,dividend,STOCK,R04,A036,A036,0.5974428847442284,STOCK_A036,omk_dividend
10,gmoe,dividend,STOCK,R01,A050,A050,0.015891286140308138,STOCK_A050,omk_dividend
10,gmoe,dividend,STOCK,R02,A019,A009,0.04634882295126244,STOCK_A019,omk_dividend
10,gmoe,dividend,STOCK,R02,A019,A018,0.0068497067809997585,STOCK_A019,omk_dividend
10,gmoe,dividend,STOCK,R02,A019,A019,0.987318703204249,STOCK_A019,omk_dividend
10,gmoe,dividend,STOCK,R04,A028,A016,0.002447164741679586,STOCK_A028,omk_dividend
10,gmoe,dividend,STOCK,R04,A028,A028,0.4184519022362013,STOCK_A028,omk_dividend
10,gmoe,dividend,STOCK,R04,A028,A043,0.0074200430954828,STOCK_A028,omk_dividend
10,gmoe,credit_settlement,DEBT,R00,A023,A015,2.5215759098594335,CR_5_A023,fulfilled_omk
10,gmoe,credit_settlement,DEBT,R04,A042,A015,2.3450655961692726,CR_5_A042,fulfilled_omk
10,gmoe,insurance_market,INS,R00,A020,A019,1.0911345070653888,insurance,paid_omk
10,gmoe,insurance_market,INS,R00,A013,A019,1.522460830507364,insurance,paid_omk
10,gmoe,interregional_bridge,BRIDGE,R00,A006,R04,1.8958636281280685,PKT_10_R00_R04_28,sent
10,gmoe,interregional_bridge,BRIDGE,R02,A019,R03,2.0,PKT_10_R02_R03_29,sent
10,gmoe,interregional_bridge,BRIDGE,R03,A017,R00,1.0311779460375852,PKT_10_R03_R00_30,sent
10,gmoe,interregional_settlement,BRIDGE,R02,A031,R02,0.7052268735770127,PKT_3_R03_R02_8,accepted
10,gmoe,interregional_settlement,BRIDGE,R00,A011,R00,0.8532965925232371,PKT_4_R02_R00_12,accepted
10,gmoe,repair_fund,REPAIR,R01,repair_fund,A043,2.5,restore_agency,funded
11,gmoe,behavior_market,BEHAV,R04,A030,A030,0.0,BC_11_A030_6,created
11,gmoe,truth_market,TRUTH,R00,A029,market,0.0,TC_11_A029_6,created
11,gmoe,causality_market,CAUSE,R00,A006,market,0.0,CC_11_A006_11,created
11,gmoe,causality_market,CAUSE,R04,A018,market,0.0,CC_11_A018_12,created
11,gmoe,causality_market,CAUSE,R04,A032,market,0.0,CC_11_A032_13,created
11,gmoe,truth_market,TRUTH,R00,A029,settlement,2.6256216699162773,TC_8_A029_4,resolved_true=True
11,gmoe,behavior_market,BEHAV,R00,A006,A023,2.3200000000000003,BC_4_A023_5,resolved_success=True
11,gmoe,goods_market,OMK,R01,A050,A044,5.420041995145452,goods,insufficient_omk
11,gmoe,goods_market,OMK,R03,A059,A014,5.554315014605569,goods,insufficient_omk
11,gmoe,goods_market,OMK,R04,A051,A042,3.302587758245567,goods,insufficient_omk
11,gmoe,securities_market,STOCK,R04,A010,A028,29.105882216993745,STOCK_A028,paid_omk
11,gmoe,securities_market,STOCK,R03,A059,A009,35.09048008846127,STOCK_A009,insufficient_omk
11,gmoe,securities_market,STOCK,R03,A004,A028,36.61488517664633,STOCK_A028,insufficient_omk
11,gmoe,securities_market,STOCK,R02,A016,A036,46.63221137738585,STOCK_A036,insufficient_omk
11,gmoe,securities_market,STOCK,R04,A018,A019,28.99364254263699,STOCK_A019,paid_omk
11,gmoe,securities_market,STOCK,R03,A031,A019,29.41908638897351,STOCK_A019,insufficient_omk
11,gmoe,securities_market,STOCK,R01,A049,A019,31.522216295299835,STOCK_A019,insufficient_omk
11,gmoe,securities_market,STOCK,R04,A048,A019,27.227713207455057,STOCK_A019,insufficient_omk
11,gmoe,securities_market,STOCK,R04,A028,A019,51.19512209220442,STOCK_A019,paid_omk
11,gmoe,securities_market,STOCK,R03,A021,A028,70.66220322770445,STOCK_A028,insufficient_omk
11,gmoe,securities_market,STOCK,R00,A012,A009,12.716018143163941,STOCK_A009,insufficient_omk
11,gmoe,dividend,STOCK,R02,A009,A007,0.0037126711193668648,STOCK_A009,omk_dividend
11,gmoe,dividend,STOCK,R02,A009,A009,0.14859703503788754,STOCK_A009,omk_dividend
11,gmoe,dividend,STOCK,R02,A009,A011,0.0028349083847061004,STOCK_A009,omk_dividend
11,gmoe,dividend,STOCK,R02,A009,A021,0.001357451844300238,STOCK_A009,omk_dividend
11,gmoe,dividend,STOCK,R02,A009,A043,0.004303590646569486,STOCK_A009,omk_dividend
11,gmoe,dividend,STOCK,R03,A014,A000,0.011452965767242921,STOCK_A014,omk_dividend
11,gmoe,dividend,STOCK,R03,A014,A007,0.010515982068447463,STOCK_A014,omk_dividend
11,gmoe,dividend,STOCK,R03,A014,A012,0.014545627586169878,STOCK_A014,omk_dividend
11,gmoe,dividend,STOCK,R03,A014,A014,0.9239828616236413,STOCK_A014,omk_dividend
11,gmoe,dividend,STOCK,R03,A014,A017,0.014192868688775484,STOCK_A014,omk_dividend
11,gmoe,dividend,STOCK,R03,A014,A044,0.00999465454479228,STOCK_A014,omk_dividend
11,gmoe,dividend,STOCK,R02,A033,A000,0.003429024663076748,STOCK_A033,omk_dividend
11,gmoe,dividend,STOCK,R02,A033,A033,0.3304409685059495,STOCK_A033,omk_dividend
11,gmoe,dividend,STOCK,R04,A036,A015,0.008489810185217187,STOCK_A036,omk_dividend
11,gmoe,dividend,STOCK,R04,A036,A028,0.007776952954632226,STOCK_A036,omk_dividend
11,gmoe,dividend,STOCK,R04,A036,A030,0.004599216529521984,STOCK_A036,omk_dividend
11,gmoe,dividend,STOCK,R04,A036,A036,0.6066099610420979,STOCK_A036,omk_dividend
11,gmoe,dividend,STOCK,R01,A050,A050,0.015891286140308138,STOCK_A050,omk_dividend
11,gmoe,dividend,STOCK,R02,A019,A009,0.08421979501493121,STOCK_A019,omk_dividend
11,gmoe,dividend,STOCK,R02,A019,A018,0.055399961888113095,STOCK_A019,omk_dividend
11,gmoe,dividend,STOCK,R02,A019,A019,1.794042944428315,STOCK_A019,omk_dividend
11,gmoe,dividend,STOCK,R02,A019,A028,0.07584446891733512,STOCK_A019,omk_dividend
11,gmoe,dividend,STOCK,R04,A028,A010,0.003333304286963938,STOCK_A028,omk_dividend
11,gmoe,dividend,STOCK,R04,A028,A016,0.0009187169729493975,STOCK_A028,omk_dividend
11,gmoe,dividend,STOCK,R04,A028,A028,0.15709562106697583,STOCK_A028,omk_dividend
11,gmoe,dividend,STOCK,R04,A028,A043,0.002785639812363965,STOCK_A028,omk_dividend
11,gmoe,credit_market,DEBT,R04,A019,A010,3.5,CR_11_A010,omk_credit
11,gmoe,credit_settlement,DEBT,R01,A000,A043,3.521037975917414,CR_6_A000,fulfilled_omk
11,gmoe,insurance_market,INS,R02,A026,A019,1.5182931220464626,insurance,paid_omk
11,gmoe,insurance_market,INS,R03,A021,A019,1.438825204642723,insurance,paid_omk
11,gmoe,interregional_bridge,BRIDGE,R00,A041,R02,0.9738480525998084,PKT_11_R00_R02_31,sent
11,gmoe,interregional_bridge,BRIDGE,R00,A012,R02,0.7360369978319189,PKT_11_R00_R02_32,sent
11,gmoe,interregional_bridge,BRIDGE,R03,A040,R01,1.2957919971098109,PKT_11_R03_R01_33,sent
11,gmoe,interregional_settlement,BRIDGE,R00,A016,R00,0.9765443166604327,PKT_4_R02_R00_10,accepted
11,gmoe,repair_fund,REPAIR,R01,repair_fund,A043,2.5,repair_harm,funded
12,gmoe,shock,RISK,R02,EXTERNAL,region,3.1907465866571085,shock,occurred
12,gmoe,insurance_payout,INS,R02,A018,A016,3.82889590398853,IN_2_A016,paid_omk
12,gmoe,insurance_payout,INS,R02,A043,A005,3.82889590398853,IN_4_A005,paid_omk
12,gmoe,insurance_payout,INS,R02,A043,A019,3.82889590398853,IN_5_A019,paid_omk
12,gmoe,insurance_payout,INS,R02,A043,A009,3.82889590398853,IN_6_A009,paid_omk
12,gmoe,insurance_payout,INS,R02,A019,A011,3.82889590398853,IN_9_A011,paid_omk
12,gmoe,insurance_payout,INS,R02,A019,A026,3.82889590398853,IN_11_A026,paid_omk
12,gmoe,causality_market,CAUSE,R03,A037,market,0.0,CC_12_A037_14,created
12,gmoe,truth_market,TRUTH,R03,A004,settlement,2.7028850285578527,TC_9_A004_5,resolved_true=True
12,gmoe,goods_market,OMK,R01,A050,A044,5.420041995145452,goods,insufficient_omk
12,gmoe,goods_market,OMK,R03,A059,A007,5.514524665247104,goods,insufficient_omk
12,gmoe,goods_market,OMK,R04,A051,A024,3.300177829392555,goods,insufficient_omk
12,gmoe,securities_market,STOCK,R04,A055,A014,28.17089426751917,STOCK_A014,insufficient_omk
12,gmoe,securities_market,STOCK,R02,A009,A019,13.892258816821352,STOCK_A019,paid_omk
12,gmoe,securities_market,STOCK,R00,A006,A014,21.206823237633813,STOCK_A014,paid_omk
12,gmoe,securities_market,STOCK,R00,A013,A009,22.266564648139838,STOCK_A009,paid_omk
12,gmoe,securities_market,STOCK,R04,A010,A036,45.85109449729298,STOCK_A036,insufficient_omk
12,gmoe,securities_market,STOCK,R04,A025,A014,20.4513691168786,STOCK_A014,paid_omk
12,gmoe,securities_market,STOCK,R04,A034,A028,23.02661020652927,STOCK_A028,insufficient_omk
12,gmoe,securities_market,STOCK,R02,A016,A028,7.916745089427865,STOCK_A028,paid_omk
12,gmoe,securities_market,STOCK,R03,A004,A028,70.64103326263762,STOCK_A028,insufficient_omk
12,gmoe,securities_market,STOCK,R03,A021,A036,22.8085823143144,STOCK_A036,insufficient_omk
12,gmoe,securities_market,STOCK,R04,A048,A014,5.243947736808373,STOCK_A014,insufficient_omk
12,gmoe,dividend,STOCK,R02,A009,A007,0.007873116078294206,STOCK_A009,omk_dividend
12,gmoe,dividend,STOCK,R02,A009,A009,0.31511590122831856,STOCK_A009,omk_dividend
12,gmoe,dividend,STOCK,R02,A009,A011,0.006011726346482014,STOCK_A009,omk_dividend
12,gmoe,dividend,STOCK,R02,A009,A013,0.010341190366681248,STOCK_A009,omk_dividend
12,gmoe,dividend,STOCK,R02,A009,A021,0.0028786217785681167,STOCK_A009,omk_dividend
12,gmoe,dividend,STOCK,R02,A009,A043,0.009126224118575013,STOCK_A009,omk_dividend
12,gmoe,dividend,STOCK,R03,A014,A000,0.017840409493059615,STOCK_A014,omk_dividend
12,gmoe,dividend,STOCK,R03,A014,A006,0.034963655933647496,STOCK_A014,omk_dividend
12,gmoe,dividend,STOCK,R03,A014,A007,0.016380859782132932,STOCK_A014,omk_dividend
12,gmoe,dividend,STOCK,R03,A014,A012,0.02265788248603877,STOCK_A014,omk_dividend
12,gmoe,dividend,STOCK,R03,A014,A014,1.4392981652911252,STOCK_A014,omk_dividend
12,gmoe,dividend,STOCK,R03,A014,A017,0.02210838611018858,STOCK_A014,omk_dividend
12,gmoe,dividend,STOCK,R03,A014,A025,0.03371813991949654,STOCK_A014,omk_dividend
12,gmoe,dividend,STOCK,R03,A014,A044,0.015568782221523044,STOCK_A014,omk_dividend
12,gmoe,dividend,STOCK,R02,A033,A000,0.0035564081933883974,STOCK_A033,omk_dividend
12,gmoe,dividend,STOCK,R02,A033,A033,0.3427163941047028,STOCK_A033,omk_dividend
12,gmoe,dividend,STOCK,R04,A036,A015,0.008637619710578954,STOCK_A036,omk_dividend
12,gmoe,dividend,STOCK,R04,A036,A028,0.007912351473551595,STOCK_A036,omk_dividend
12,gmoe,dividend,STOCK,R04,A036,A030,0.004679289934867176,STOCK_A036,omk_dividend
12,gmoe,dividend,STOCK,R04,A036,A036,0.6171711783679549,STOCK_A036,omk_dividend
12,gmoe,dividend,STOCK,R01,A050,A050,0.015891286140308138,STOCK_A050,omk_dividend
12,gmoe,dividend,STOCK,R02,A019,A009,0.11218995107302165,STOCK_A019,omk_dividend
12,gmoe,dividend,STOCK,R02,A019,A018,0.059443579962431325,STOCK_A019,omk_dividend
12,gmoe,dividend,STOCK,R02,A019,A019,1.9249893246955907,STOCK_A019,omk_dividend
12,gmoe,dividend,STOCK,R02,A019,A028,0.08138032228074707,STOCK_A019,omk_dividend
12,gmoe,dividend,STOCK,R04,A028,A010,0.005253658097725493,STOCK_A028,omk_dividend
12,gmoe,dividend,STOCK,R04,A028,A016,0.0028769851748897137,STOCK_A028,omk_dividend
12,gmoe,dividend,STOCK,R04,A028,A028,0.247600162086451,STOCK_A028,omk_dividend
12,gmoe,dividend,STOCK,R04,A028,A043,0.004390478005505531,STOCK_A028,omk_dividend
12,gmoe,credit_market,DEBT,R00,A019,A013,3.5,CR_12_A013,omk_credit
12,gmoe,credit_settlement,DEBT,R02,A011,A009,3.8500000000000005,CR_7_A011,fulfilled_omk
12,gmoe,credit_settlement,DEBT,R03,A021,A009,3.8500000000000005,CR_7_A021,fulfilled_omk
12,gmoe,credit_settlement,DEBT,R03,A037,A009,3.8405360343620187,CR_7_A037,fulfilled_omk
