step,kind,legacy_term_replaced,action,domain,sector,from_region,from_commune,to_region,to_commune,activated_effect,causal_link,direction_vector,note,causality,time,intensity,existence,potencies,effects,substance,matter,difference,determination,phenomena,angle_direction
120,contribution_offer,sell/labour_supply,activate_causal_effect,water,primary_reproduction,Aqua-North Basin,Aqua-Nort Commune 900,Aqua-North Basin,Aqua-Nort Commune 900,41284888.2009,water:Aqua-Nort Commune 900->Aqua-Nort Commune 900,angle=3.237; difference=3.705; determination=3.326,"contribution time directed by truth-vector priority, not wage/price",3.52,3.272368,3.393323,3.793323,2.311334,3.88,3.132871,3.491119,3.704747,3.325565,4.0,3.237109
120,contribution_offer,sell/labour_supply,activate_causal_effect,resilience,risk_protection,Aqua-North Basin,Aqua-Nort Commune 454,Aqua-North Basin,Aqua-Nort Commune 454,21861287.149821,resilience:Aqua-Nort Commune 454->Aqua-Nort Commune 454,angle=3.531; difference=0.000; determination=1.521,"contribution time directed by truth-vector priority, not wage/price",2.52,1.317232,0.656,0.984,2.798568,3.52,3.268553,3.520106,0.0,1.520542,0.888217,3.531422
120,contribution_offer,sell/labour_supply,activate_causal_effect,repair,circular_industry,Aqua-North Basin,Aqua-Nort Commune 454,Aqua-North Basin,Aqua-Nort Commune 454,21030322.216986,repair:Aqua-Nort Commune 454->Aqua-Nort Commune 454,angle=3.297; difference=0.000; determination=1.521,"contribution time directed by truth-vector priority, not wage/price",3.28,0.933232,0.464,0.696,2.630743,2.88,3.268553,3.520106,0.0,1.520542,0.888217,3.297061
120,contribution_offer,sell/labour_supply,activate_causal_effect,ecology,planetary_regeneration,Aqua-North Basin,Aqua-Nort Commune 454,Aqua-North Basin,Aqua-Nort Commune 454,28052457.863081,ecology:Aqua-Nort Commune 454->Aqua-Nort Commune 454,angle=3.297; difference=1.029; determination=2.086,"contribution time directed by truth-vector priority, not wage/price",2.76,1.94011,1.456032,1.824032,2.688455,3.84,3.268553,3.520106,1.028618,2.086282,1.906548,3.297061
120,contribution_offer,sell/labour_supply,activate_causal_effect,waste,material_difference_resolution,Aqua-North Basin,Aqua-Nort Commune 454,Aqua-North Basin,Aqua-Nort Commune 454,25333965.102845,waste:Aqua-Nort Commune 454->Aqua-Nort Commune 454,angle=3.297; difference=0.851; determination=1.989,"contribution time directed by truth-vector priority, not wage/price",3.36,1.508179,1.155696,1.435696,2.630743,3.04,3.268553,3.520106,0.850994,1.988589,1.730701,3.297061
120,contribution_offer,sell/labour_supply,activate_causal_effect,water,primary_reproduction,Aqua-North Basin,Aqua-Nort Commune 708,Aqua-North Basin,Aqua-Nort Commune 708,52072879.066056,water:Aqua-Nort Commune 708->Aqua-Nort Commune 708,angle=3.310; difference=3.508; determination=3.520,"contribution time directed by truth-vector priority, not wage/price",3.52,3.183847,3.255624,3.655624,3.201769,3.88,3.179507,3.539149,3.508034,3.519881,4.0,3.309711
120,contribution_offer,sell/labour_supply,activate_causal_effect,food,primary_reproduction,Aqua-North Basin,Aqua-Nort Commune 708,Aqua-North Basin,Aqua-Nort Commune 708,53144750.206606,food:Aqua-Nort Commune 708->Aqua-Nort Commune 708,angle=3.310; difference=3.595; determination=3.568,"contribution time directed by truth-vector priority, not wage/price",3.28,3.143091,3.27667,3.65667,2.932639,3.76,3.179507,3.539149,3.595243,3.567845,4.0,3.309711
120,contribution_offer,sell/labour_supply,activate_causal_effect,energy,infrastructure_energy,Aqua-North Basin,Aqua-Nort Commune 708,Aqua-North Basin,Aqua-Nort Commune 708,50976952.177799,energy:Aqua-Nort Commune 708->Aqua-Nort Commune 708,angle=3.208; difference=3.749; determination=3.652,"contribution time directed by truth-vector priority, not wage/price",3.12,2.940143,3.248083,3.560083,3.116978,3.2,3.179507,3.539149,3.74869,3.652241,4.0,3.208
120,contribution_offer,sell/labour_supply,activate_causal_effect,shelter,social_infrastructure,Aqua-North Basin,Aqua-Nort Commune 708,Aqua-North Basin,Aqua-Nort Commune 708,30059752.510449,shelter:Aqua-Nort Commune 708->Aqua-Nort Commune 708,angle=3.120; difference=0.000; determination=1.590,"contribution time directed by truth-vector priority, not wage/price",2.92,1.381232,0.688,1.032,3.023511,3.52,3.179507,3.539149,0.0,1.590462,0.916185,3.12
120,contribution_offer,sell/labour_supply,activate_causal_effect,health,care_reproduction,Aqua-North Basin,Aqua-Nort Commune 708,Aqua-North Basin,Aqua-Nort Commune 708,30985560.928861,health:Aqua-Nort Commune 708->Aqua-Nort Commune 708,angle=3.310; difference=0.000; determination=1.590,"contribution time directed by truth-vector priority, not wage/price",3.04,1.445232,0.72,1.08,2.752509,3.64,3.179507,3.539149,0.0,1.590462,0.916185,3.309711
120,contribution_offer,sell/labour_supply,activate_causal_effect,care,care_reproduction,Aqua-North Basin,Aqua-Nort Commune 708,Aqua-North Basin,Aqua-Nort Commune 708,29947333.547281,care:Aqua-Nort Commune 708->Aqua-Nort Commune 708,angle=3.310; difference=0.000; determination=1.590,"contribution time directed by truth-vector priority, not wage/price",3.24,1.221232,0.608,0.912,3.184117,3.2,3.179507,3.539149,0.0,1.590462,0.916185,3.309711
120,contribution_offer,sell/labour_supply,activate_causal_effect,education,knowledge_reproduction,Aqua-North Basin,Aqua-Nort Commune 708,Aqua-North Basin,Aqua-Nort Commune 708,27446034.12417,education:Aqua-Nort Commune 708->Aqua-Nort Commune 708,angle=2.591; difference=0.000; determination=1.590,"contribution time directed by truth-vector priority, not wage/price",2.8,0.997232,0.496,0.744,3.276274,3.0,3.179507,3.539149,0.0,1.590462,0.916185,2.59147
120,contribution_offer,sell/labour_supply,activate_causal_effect,mobility,logistics_circulation,Aqua-North Basin,Aqua-Nort Commune 708,Aqua-North Basin,Aqua-Nort Commune 708,24877641.943576,mobility:Aqua-Nort Commune 708->Aqua-Nort Commune 708,angle=2.867; difference=0.000; determination=1.590,"contribution time directed by truth-vector priority, not wage/price",2.64,0.805232,0.4,0.6,2.74504,2.28,3.179507,3.539149,0.0,1.590462,0.916185,2.8672
120,contribution_offer,sell/labour_supply,activate_causal_effect,manufacturing,material_transformation,Aqua-North Basin,Aqua-Nort Commune 708,Aqua-North Basin,Aqua-Nort Commune 708,28164590.623754,manufacturing:Aqua-Nort Commune 708->Aqua-Nort Commune 708,angle=3.576; difference=0.000; determination=1.590,"contribution time directed by truth-vector priority, not wage/price",2.88,1.061232,0.528,0.792,2.814036,2.96,3.179507,3.539149,0.0,1.590462,0.916185,3.576
120,contribution_offer,sell/labour_supply,activate_causal_effect,storage,resilience_capital,Aqua-North Basin,Aqua-Nort Commune 708,Aqua-North Basin,Aqua-Nort Commune 708,27717302.49378,storage:Aqua-Nort Commune 708->Aqua-Nort Commune 708,angle=3.360; difference=0.000; determination=1.590,"contribution time directed by truth-vector priority, not wage/price",3.08,1.029232,0.512,0.768,2.722927,3.08,3.179507,3.539149,0.0,1.590462,0.916185,3.36
120,contribution_offer,sell/labour_supply,activate_causal_effect,governance,institutional_coordination,Aqua-North Basin,Aqua-Nort Commune 708,Aqua-North Basin,Aqua-Nort Commune 708,29075760.92931,governance:Aqua-Nort Commune 708->Aqua-Nort Commune 708,angle=3.619; difference=0.000; determination=1.590,"contribution time directed by truth-vector priority, not wage/price",2.68,1.189232,0.592,0.888,3.219915,3.44,3.179507,3.539149,0.0,1.590462,0.916185,3.618647
120,contribution_offer,sell/labour_supply,activate_causal_effect,knowledge,knowledge_reproduction,Aqua-North Basin,Aqua-Nort Commune 708,Aqua-North Basin,Aqua-Nort Commune 708,28795702.279834,knowledge:Aqua-Nort Commune 708->Aqua-Nort Commune 708,angle=3.619; difference=0.000; determination=1.590,"contribution time directed by truth-vector priority, not wage/price",2.76,1.093232,0.544,0.816,3.394671,3.28,3.179507,3.539149,0.0,1.590462,0.916185,3.618647
120,contribution_offer,sell/labour_supply,activate_causal_effect,resilience,risk_protection,Aqua-North Basin,Aqua-Nort Commune 708,Aqua-North Basin,Aqua-Nort Commune 708,29569313.587056,resilience:Aqua-Nort Commune 708->Aqua-Nort Commune 708,angle=3.629; difference=0.000; determination=1.590,"contribution time directed by truth-vector priority, not wage/price",2.52,1.317232,0.656,0.984,2.950328,3.52,3.179507,3.539149,0.0,1.590462,0.916185,3.62931
120,contribution_offer,sell/labour_supply,activate_causal_effect,repair,circular_industry,Aqua-North Basin,Aqua-Nort Commune 708,Aqua-North Basin,Aqua-Nort Commune 708,28582865.388478,repair:Aqua-Nort Commune 708->Aqua-Nort Commune 708,angle=3.297; difference=0.000; determination=1.590,"contribution time directed by truth-vector priority, not wage/price",3.28,0.933232,0.464,0.696,3.088519,2.88,3.179507,3.539149,0.0,1.590462,0.916185,3.297061
120,contribution_offer,sell/labour_supply,activate_causal_effect,ecology,planetary_regeneration,Aqua-North Basin,Aqua-Nort Commune 708,Aqua-North Basin,Aqua-Nort Commune 708,37443014.616729,ecology:Aqua-Nort Commune 708->Aqua-Nort Commune 708,angle=3.297; difference=1.029; determination=2.156,"contribution time directed by truth-vector priority, not wage/price",2.76,1.94012,1.456047,1.824047,2.648267,3.84,3.179507,3.539149,1.028639,2.156213,1.934537,3.297061
120,contribution_offer,sell/labour_supply,activate_causal_effect,waste,material_difference_resolution,Aqua-North Basin,Aqua-Nort Commune 708,Aqua-North Basin,Aqua-Nort Commune 708,34378005.940026,waste:Aqua-Nort Commune 708->Aqua-Nort Commune 708,angle=3.297; difference=0.851; determination=2.059,"contribution time directed by truth-vector priority, not wage/price",3.36,1.50818,1.155697,1.435697,3.088519,3.04,3.179507,3.539149,0.850995,2.058509,1.75867,3.297061
120,contribution_offer,sell/labour_supply,activate_causal_effect,water,primary_reproduction,Aqua-North Basin,Aqua-Nort Commune 504,Aqua-North Basin,Aqua-Nort Commune 504,14980962.76475,water:Aqua-Nort Commune 504->Aqua-Nort Commune 504,angle=3.258; difference=4.000; determination=3.574,"contribution time directed by truth-vector priority, not wage/price",3.52,3.405232,3.60098,4.0,2.634041,3.88,2.946613,3.516965,4.0,3.573578,4.0,3.257659
120,contribution_offer,sell/labour_supply,activate_causal_effect,food,primary_reproduction,Aqua-North Basin,Aqua-Nort Commune 504,Aqua-North Basin,Aqua-Nort Commune 504,15215414.559211,food:Aqua-Nort Commune 504->Aqua-Nort Commune 504,angle=3.258; difference=3.799; determination=3.463,"contribution time directed by truth-vector priority, not wage/price",3.28,3.234645,3.420066,3.799087,2.947808,3.76,2.946613,3.516965,3.798695,3.46286,4.0,3.257659
120,contribution_offer,sell/labour_supply,activate_causal_effect,energy,infrastructure_energy,Aqua-North Basin,Aqua-Nort Commune 504,Aqua-North Basin,Aqua-Nort Commune 504,14599861.524957,energy:Aqua-Nort Commune 504->Aqua-Nort Commune 504,angle=3.208; difference=3.967; determination=3.556,"contribution time directed by truth-vector priority, not wage/price",3.12,3.03858,3.402187,3.713207,3.337903,3.2,2.946613,3.516965,3.967439,3.555669,4.0,3.208
120,contribution_offer,sell/labour_supply,activate_causal_effect,shelter,social_infrastructure,Aqua-North Basin,Aqua-Nort Commune 504,Aqua-North Basin,Aqua-Nort Commune 504,8345241.530897,shelter:Aqua-Nort Commune 504->Aqua-Nort Commune 504,angle=3.120; difference=0.000; determination=1.374,"contribution time directed by truth-vector priority, not wage/price",2.92,1.381232,0.68898,1.032,2.864802,3.52,2.946613,3.516965,0.0,1.373578,0.829431,3.12
120,contribution_offer,sell/labour_supply,activate_causal_effect,health,care_reproduction,Aqua-North Basin,Aqua-Nort Commune 504,Aqua-North Basin,Aqua-Nort Commune 504,8707921.840516,health:Aqua-Nort Commune 504->Aqua-Nort Commune 504,angle=3.258; difference=0.000; determination=1.374,"contribution time directed by truth-vector priority, not wage/price",3.04,1.445232,0.72098,1.08,2.860088,3.64,2.946613,3.516965,0.0,1.373578,0.829431,3.257659
120,contribution_offer,sell/labour_supply,activate_causal_effect,care,care_reproduction,Aqua-North Basin,Aqua-Nort Commune 504,Aqua-North Basin,Aqua-Nort Commune 504,8117987.379838,care:Aqua-Nort Commune 504->Aqua-Nort Commune 504,angle=3.258; difference=0.000; determination=1.374,"contribution time directed by truth-vector priority, not wage/price",3.24,1.221232,0.60898,0.912,2.335747,3.2,2.946613,3.516965,0.0,1.373578,0.829431,3.257659
120,contribution_offer,sell/labour_supply,activate_causal_effect,education,knowledge_reproduction,Aqua-North Basin,Aqua-Nort Commune 504,Aqua-North Basin,Aqua-Nort Commune 504,7432082.76131,education:Aqua-Nort Commune 504->Aqua-Nort Commune 504,angle=2.591; difference=0.000; determination=1.374,"contribution time directed by truth-vector priority, not wage/price",2.8,0.997232,0.49698,0.744,2.502292,3.0,2.946613,3.516965,0.0,1.373578,0.829431,2.59147
120,contribution_offer,sell/labour_supply,activate_causal_effect,mobility,logistics_circulation,Aqua-North Basin,Aqua-Nort Commune 504,Aqua-North Basin,Aqua-Nort Commune 504,6817569.601718,mobility:Aqua-Nort Commune 504->Aqua-Nort Commune 504,angle=2.867; difference=0.000; determination=1.374,"contribution time directed by truth-vector priority, not wage/price",2.64,0.805232,0.40098,0.6,2.477495,2.28,2.946613,3.516965,0.0,1.373578,0.829431,2.8672
120,contribution_offer,sell/labour_supply,activate_causal_effect,manufacturing,material_transformation,Aqua-North Basin,Aqua-Nort Commune 504,Aqua-North Basin,Aqua-Nort Commune 504,7925393.298036,manufacturing:Aqua-Nort Commune 504->Aqua-Nort Commune 504,angle=3.576; difference=0.000; determination=1.374,"contribution time directed by truth-vector priority, not wage/price",2.88,1.061232,0.52898,0.792,3.135513,2.96,2.946613,3.516965,0.0,1.373578,0.829431,3.576
120,contribution_offer,sell/labour_supply,activate_causal_effect,storage,resilience_capital,Aqua-North Basin,Aqua-Nort Commune 504,Aqua-North Basin,Aqua-Nort Commune 504,7650442.207598,storage:Aqua-Nort Commune 504->Aqua-Nort Commune 504,angle=3.360; difference=0.000; determination=1.374,"contribution time directed by truth-vector priority, not wage/price",3.08,1.029232,0.51298,0.768,2.735467,3.08,2.946613,3.516965,0.0,1.373578,0.829431,3.36
120,contribution_offer,sell/labour_supply,activate_causal_effect,governance,institutional_coordination,Aqua-North Basin,Aqua-Nort Commune 504,Aqua-North Basin,Aqua-Nort Commune 504,7975976.938604,governance:Aqua-Nort Commune 504->Aqua-Nort Commune 504,angle=3.315; difference=0.000; determination=1.374,"contribution time directed by truth-vector priority, not wage/price",2.68,1.189232,0.59298,0.888,3.340942,3.44,2.946613,3.516965,0.0,1.373578,0.829431,3.315009
120,contribution_offer,sell/labour_supply,activate_causal_effect,knowledge,knowledge_reproduction,Aqua-North Basin,Aqua-Nort Commune 504,Aqua-North Basin,Aqua-Nort Commune 504,7717410.27906,knowledge:Aqua-Nort Commune 504->Aqua-Nort Commune 504,angle=3.315; difference=0.000; determination=1.374,"contribution time directed by truth-vector priority, not wage/price",2.76,1.093232,0.54498,0.816,2.876737,3.28,2.946613,3.516965,0.0,1.373578,0.829431,3.315009
120,contribution_offer,sell/labour_supply,activate_causal_effect,resilience,risk_protection,Aqua-North Basin,Aqua-Nort Commune 504,Aqua-North Basin,Aqua-Nort Commune 504,8099879.820477,resilience:Aqua-Nort Commune 504->Aqua-Nort Commune 504,angle=3.326; difference=0.000; determination=1.374,"contribution time directed by truth-vector priority, not wage/price",2.52,1.317232,0.65698,0.984,2.970766,3.52,2.946613,3.516965,0.0,1.373578,0.829431,3.325671
120,contribution_offer,sell/labour_supply,activate_causal_effect,repair,circular_industry,Aqua-North Basin,Aqua-Nort Commune 504,Aqua-North Basin,Aqua-Nort Commune 504,7809002.39756,repair:Aqua-Nort Commune 504->Aqua-Nort Commune 504,angle=3.297; difference=0.000; determination=1.374,"contribution time directed by truth-vector priority, not wage/price",3.28,0.933232,0.46498,0.696,2.478947,2.88,2.946613,3.516965,0.0,1.373578,0.829431,3.297061
120,contribution_offer,sell/labour_supply,activate_causal_effect,ecology,planetary_regeneration,Aqua-North Basin,Aqua-Nort Commune 504,Aqua-North Basin,Aqua-Nort Commune 504,10643170.616704,ecology:Aqua-Nort Commune 504->Aqua-Nort Commune 504,angle=3.297; difference=1.174; determination=2.019,"contribution time directed by truth-vector priority, not wage/price",2.76,2.005519,1.55876,1.92578,2.29946,3.84,2.946613,3.516965,1.173971,2.019262,1.991663,3.297061
120,contribution_offer,sell/labour_supply,activate_causal_effect,waste,material_difference_resolution,Aqua-North Basin,Aqua-Nort Commune 504,Aqua-North Basin,Aqua-Nort Commune 504,9411679.709928,waste:Aqua-Nort Commune 504->Aqua-Nort Commune 504,angle=3.297; difference=0.851; determination=1.842,"contribution time directed by truth-vector priority, not wage/price",3.36,1.50818,1.156677,1.435697,2.478947,3.04,2.946613,3.516965,0.850996,1.841625,1.671917,3.297061
120,contribution_offer,sell/labour_supply,activate_causal_effect,water,primary_reproduction,Aqua-North Basin,Aqua-Nort Commune 641,Aqua-North Basin,Aqua-Nort Commune 641,32946361.093918,water:Aqua-Nort Commune 641->Aqua-Nort Commune 641,angle=3.243; difference=3.681; determination=3.336,"contribution time directed by truth-vector priority, not wage/price",3.52,3.261804,3.382876,3.776889,2.54989,3.88,3.177827,3.519174,3.68127,3.335798,4.0,3.242664
120,contribution_offer,sell/labour_supply,activate_causal_effect,food,primary_reproduction,Aqua-North Basin,Aqua-Nort Commune 641,Aqua-North Basin,Aqua-Nort Commune 641,34474686.602416,food:Aqua-Nort Commune 641->Aqua-Nort Commune 641,angle=3.243; difference=3.839; determination=3.422,"contribution time directed by truth-vector priority, not wage/price",3.28,3.252658,3.453093,3.827107,2.54813,3.76,3.177827,3.519174,3.838724,3.422398,4.0,3.242664
120,contribution_offer,sell/labour_supply,activate_causal_effect,energy,infrastructure_energy,Aqua-North Basin,Aqua-Nort Commune 641,Aqua-North Basin,Aqua-Nort Commune 641,31876905.282573,energy:Aqua-Nort Commune 641->Aqua-Nort Commune 641,angle=3.208; difference=3.751; determination=3.374,"contribution time directed by truth-vector priority, not wage/price",3.12,2.941201,3.255717,3.56173,2.364059,3.2,3.177827,3.519174,3.751043,3.374173,4.0,3.208
120,contribution_offer,sell/labour_supply,activate_causal_effect,shelter,social_infrastructure,Aqua-North Basin,Aqua-Nort Commune 641,Aqua-North Basin,Aqua-Nort Commune 641,18558377.792896,shelter:Aqua-Nort Commune 641->Aqua-Nort Commune 641,angle=3.120; difference=0.000; determination=1.311,"contribution time directed by truth-vector priority, not wage/price",2.92,1.381232,0.693987,1.032,2.129792,3.52,3.177827,3.519174,0.0,1.3111,0.80444,3.12
